session_id,case_id,ground_truth,distance,repeat_index,frames_captured,frames_received,frames_at_least_256px,frames_analyzed,minimum_crop_side,maximum_crop_side,consensus,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,outcome,elapsed_ms
af2f1555be6f827fdc0a27b6,BLD-11-2D22EA,tampered,screen-80,1,5,3,3,3,417,427,median_score_majority_class,usable,normal,0.9999666213989258,0.9999666213989258,tampered,blocked,correct,225
3a0e3120d418648e02b6552e,BLD-12-16F4F3,clean,screen-80,1,5,3,3,3,541,545,median_score_majority_class,usable,normal,0.8488053679466248,0.8488053679466248,adversarial,blocked,false_block,196
f3c849971492a12d1ae786bf,BLD-13-1DB94C,tampered,screen-80,1,5,3,3,3,505,517,median_score_majority_class,usable,normal,0.999772310256958,0.999772310256958,tampered,blocked,correct,330
3dc1871dc8c7fc8d7ab7f13a,BLD-14-C0B3B8,clean,screen-80,1,5,3,3,3,421,445,median_score_majority_class,usable,normal,0.005219399929046631,0.005219399929046631,clean,safe,correct,129
c6fdd7014d3093b57c703094,BLD-15-1FFEB7,clean,screen-80,1,5,3,3,3,563,584,median_score_majority_class,usable,normal,0.9922264814376831,0.9922264814376831,adversarial,blocked,false_block,461
05233e2a03ba242caeb25282,BLD-16-A7FCCD,tampered,screen-80,1,5,3,3,3,474,510,median_score_majority_class,usable,normal,0.9998069405555725,0.9998069405555725,tampered,blocked,correct,137
2fe0f3c1f3a50dceda868a69,BLD-17-34A075,tampered,screen-80,1,5,3,3,3,552,556,median_score_majority_class,usable,normal,0.9999194145202637,0.9999194145202637,tampered,blocked,correct,143
03928573ac4c8b9cf8061f49,BLD-18-5CD4F5,clean,screen-80,1,5,3,3,3,498,507,median_score_majority_class,usable,normal,0.0014109015464782715,0.0014109015464782715,clean,safe,correct,468
d40d0695fc4b8c3f58eb778d,BLD-19-100593,adversarial,screen-80,1,5,3,3,3,537,540,median_score_majority_class,usable,normal,0.9996477365493774,0.9996477365493774,adversarial,blocked,correct,262
f0d04bb2473116a262cd385e,BLD-20-16DE27,adversarial,screen-80,1,5,3,3,3,545,550,median_score_majority_class,usable,normal,0.9998084306716919,0.9998084306716919,adversarial,blocked,correct,411
12aede2f3064edd8ab3cf9aa,BLD-21-EBECE2,clean,screen-80,1,5,3,3,3,503,506,median_score_majority_class,usable,normal,0.002443671226501465,0.002443671226501465,clean,safe,correct,468
b3d243b928ddb346ca8444b9,BLD-22-0E5D74,adversarial,screen-80,1,5,3,3,3,491,495,median_score_majority_class,usable,normal,0.043431639671325684,0.043431639671325684,clean,safe,false_safe,338
4dda242667def7dd3309c8e4,BLD-23-2F9C34,adversarial,screen-80,1,5,3,3,3,414,428,median_score_majority_class,usable,normal,0.7860676050186157,0.7860676050186157,adversarial,blocked,correct,192
923cb1948929b61c54e943c6,BLD-24-34902F,tampered,screen-80,1,5,3,3,3,428,432,median_score_majority_class,usable,normal,0.9996311068534851,0.9996311068534851,tampered,blocked,correct,332
7c1e240313a4163fb2fa66d6,BLD-25-BCBF4C,clean,screen-80,1,5,3,3,3,401,423,median_score_majority_class,usable,normal,0.008214414119720459,0.008214414119720459,clean,safe,correct,319
93907b53b532317869373dcc,BLD-26-E211CD,adversarial,screen-80,1,5,3,3,3,402,404,median_score_majority_class,usable,normal,0.9998833537101746,0.9998833537101746,adversarial,blocked,correct,253
46f92bbe8834713a6c772801,BLD-27-90C833,adversarial,screen-80,1,5,3,3,3,445,452,median_score_majority_class,usable,normal,0.9989665746688843,0.9989665746688843,adversarial,blocked,correct,242
f3bc4ffe754942aa26e85d93,BLD-28-F08776,clean,screen-80,1,5,3,3,3,394,404,median_score_majority_class,usable,normal,0.010046422481536865,0.010046422481536865,clean,safe,correct,203
b450f0d96ee0b60b7dcc7194,BLD-29-466F54,clean,screen-80,1,5,3,3,3,438,445,median_score_majority_class,usable,normal,0.0036274194717407227,0.0036274194717407227,clean,safe,correct,350
50838be7e5c8f68a3a2f2d9f,BLD-30-754AFE,clean,screen-80,1,5,3,3,3,452,456,median_score_majority_class,usable,normal,0.004182398319244385,0.004182398319244385,clean,safe,correct,344
5fc487eccfa78da79cceb959,BLD-31-6763F8,tampered,screen-80,1,5,3,3,3,496,527,median_score_majority_class,usable,normal,0.9998977184295654,0.9998977184295654,tampered,blocked,correct,409
03134129cdc17499241f2d56,BLD-32-62CEDC,clean,screen-80,1,5,3,3,0,420,422,insufficient_quality,unusable,insufficient_module_scale,,,abstained,warning,rescan,129
e3a9ba6da5f7c32a7e5f8738,BLD-33-4F2A63,tampered,screen-80,1,5,3,3,3,481,483,median_score_majority_class,usable,normal,0.9999861717224121,0.9999861717224121,tampered,blocked,correct,208
f55f8e66b68e5de060de45dc,BLD-34-18AE14,tampered,screen-80,1,5,3,3,3,446,461,median_score_majority_class,usable,normal,0.9999708533287048,0.9999708533287048,tampered,blocked,correct,340
6378ab35adb0894e164760bb,BLD-35-B2865A,adversarial,screen-80,1,5,3,3,3,484,512,median_score_majority_class,usable,normal,0.06488478183746338,0.06488478183746338,clean,safe,false_safe,581
7da2c6d1c010e1ca29287dba,BLD-36-88BCFE,clean,screen-80,1,5,3,3,3,474,478,median_score_majority_class,usable,normal,0.0013074278831481934,0.0013074278831481934,clean,safe,correct,416
8aa7559bf30c96de67451248,BLD-37-419935,clean,screen-80,1,5,3,3,3,446,454,median_score_majority_class,usable,normal,0.009370863437652588,0.009370863437652588,clean,safe,correct,290
49129f1b23a2ed997ba14f6e,BLD-38-43248D,tampered,screen-80,1,5,3,3,3,502,507,median_score_majority_class,usable,normal,0.9999778866767883,0.9999778866767883,tampered,blocked,correct,212
b38ad5153e6c18d843b9fc88,BLD-39-5285E9,adversarial,screen-80,1,5,3,3,3,454,458,median_score_majority_class,usable,normal,0.05835294723510742,0.05835294723510742,clean,safe,false_safe,377
226b930c364e88bb291c7818,BLD-40-B711F3,tampered,screen-80,1,5,3,3,3,465,468,median_score_majority_class,usable,normal,0.9990643858909607,0.9990643858909607,tampered,blocked,correct,389
23056f3019a4dfb8cbc4fb5b,BLD-41-098307,tampered,screen-80,1,5,3,3,3,478,481,median_score_majority_class,usable,normal,0.9998875856399536,0.9998875856399536,tampered,blocked,correct,410
3942eb5b6b9af3718c7e7c58,BLD-42-819C84,adversarial,screen-80,1,5,3,3,3,474,483,median_score_majority_class,usable,normal,0.7182860374450684,0.7182860374450684,adversarial,blocked,correct,450
28c27668a711cbbfe94ac2b7,BLD-43-A7B6A5,clean,screen-80,1,5,3,3,3,467,471,median_score_majority_class,usable,normal,0.007664620876312256,0.007664620876312256,clean,safe,correct,398
a6daa52f9685e2b60f4a9540,BLD-44-D2E154,clean,screen-80,1,5,3,3,3,495,506,median_score_majority_class,usable,normal,0.2087157964706421,0.2087157964706421,clean,safe,correct,455
a95b7c7b2d9c0b8ee9955011,BLD-45-D9AEC1,clean,screen-80,1,5,3,3,3,502,506,median_score_majority_class,usable,normal,0.8827012777328491,0.8827012777328491,adversarial,blocked,false_block,448
0a69eacc2f932299c7b2f702,BLD-46-FF9451,adversarial,screen-80,1,5,3,3,3,511,515,median_score_majority_class,usable,normal,0.9996196031570435,0.9996196031570435,adversarial,blocked,correct,405
baca1a0de1175ddb882d6b1d,BLD-47-175860,tampered,screen-80,1,5,3,3,3,444,458,median_score_majority_class,usable,normal,0.9991501569747925,0.9991501569747925,tampered,blocked,correct,390
5776b3cc665ae856234d1be2,BLD-48-F47E77,adversarial,screen-80,1,5,3,3,3,460,467,median_score_majority_class,usable,normal,0.3253573179244995,0.3253573179244995,clean,safe,false_safe,261
