session_id,case_id,ground_truth,distance,repeat_index,frames_captured,frames_received,frames_at_least_256px,frames_analyzed,minimum_crop_side,maximum_crop_side,consensus,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,outcome,elapsed_ms
48eab89419d65567be4a50f4,RC-MASK-0,clean,screen-80,2,5,3,3,3,353,357,median_score_majority_class,marginal,overexposure,0.6724239587783813,0.6724239587783813,adversarial,blocked,false_block,142
e8728162d3a0ceace6738fc4,RC-MASK-0,clean,screen-80,3,5,3,3,3,353,355,median_score_majority_class,marginal,overexposure,0.6821365356445312,0.6821365356445312,adversarial,blocked,false_block,160
27b35383678a6583d284ed41,RC-MASK-1,clean,screen-80,1,5,3,3,3,273,381,median_score_majority_class,marginal,normal;overexposure,0.6593383550643921,0.6593383550643921,adversarial,blocked,false_block,132
dcb7072355de04a44ea21c89,RC-MASK-1,clean,screen-80,2,5,3,3,3,274,276,median_score_majority_class,marginal,overexposure,0.7217551469802856,0.7217551469802856,adversarial,blocked,false_block,136
2faa73ad0fdc83610ed158f1,RC-MASK-1,clean,screen-80,3,5,3,3,3,273,274,median_score_majority_class,marginal,overexposure,0.7687172889709473,0.7687172889709473,adversarial,blocked,false_block,158
031bd42638c5577809c53f4a,RC-MASK-2,clean,screen-80,1,5,3,3,3,267,273,median_score_majority_class,marginal,overexposure,0.3953976631164551,0.3953976631164551,clean,safe,correct,156
a6c21ccc8d41514d5f1c0e9b,RC-MASK-2,clean,screen-80,2,5,3,3,3,262,264,median_score_majority_class,marginal,overexposure,0.6284737586975098,0.6284737586975098,adversarial,blocked,false_block,143
3fa54c9a3f1cc514fe7b8c03,RC-MASK-2,clean,screen-80,3,5,3,3,3,263,265,median_score_majority_class,marginal,overexposure,0.7003917694091797,0.7003917694091797,adversarial,blocked,false_block,170
7831c715d28e296bb2b9a640,RC-MASK-3,clean,screen-80,1,5,3,3,3,269,276,median_score_majority_class,marginal,overexposure,0.35520434379577637,0.35520434379577637,clean,safe,correct,150
2535108f23bfe21964ec3dce,RC-MASK-3,clean,screen-80,2,5,3,3,3,269,271,median_score_majority_class,marginal,overexposure,0.6037024259567261,0.6037024259567261,adversarial,blocked,false_block,134
2572bbaafa272a76c3b2154d,RC-MASK-3,clean,screen-80,3,5,3,3,3,268,269,median_score_majority_class,marginal,overexposure,0.47332513332366943,0.47332513332366943,clean,safe,correct,140
c6d387f15152c1126b80dbe5,RC-MASK-4,clean,screen-80,1,5,3,3,3,255,264,median_score_majority_class,marginal,overexposure,0.8923428058624268,0.8923428058624268,adversarial,blocked,false_block,154
7901b0e290a630c0183b84f6,RC-MASK-4,clean,screen-80,2,5,3,3,3,263,264,median_score_majority_class,marginal,overexposure,0.8494826555252075,0.8494826555252075,adversarial,blocked,false_block,169
5ded75dd78e9b93e660a8650,RC-MASK-4,clean,screen-80,3,5,3,3,3,262,262,median_score_majority_class,marginal,overexposure,0.8237612247467041,0.8237612247467041,adversarial,blocked,false_block,134
59b5e019874fbda97bc734cc,RC-MASK-5,clean,screen-80,1,5,0,0,0,249,255,insufficient_quality,unusable,insufficient_camera_frames,,,abstained,warning,rescan,0
9198ddddba2c7c84ecac6014,RC-MASK-5,clean,screen-80,2,5,0,0,0,245,246,insufficient_quality,unusable,insufficient_camera_frames,,,abstained,warning,rescan,0
ab062fed6c1f4864bcd010c4,RC-MASK-5,clean,screen-80,3,5,0,0,0,244,245,insufficient_quality,unusable,insufficient_camera_frames,,,abstained,warning,rescan,0
25c38e74cf908958f9bc1b6c,RC-MASK-6,clean,screen-80,1,5,3,3,3,283,287,median_score_majority_class,marginal,overexposure,0.4139251112937927,0.4139251112937927,clean,safe,correct,165
82add089a7b4f847bda4cbe8,RC-MASK-6,clean,screen-80,2,5,3,3,3,283,285,median_score_majority_class,marginal,overexposure,0.8664411902427673,0.8664411902427673,adversarial,blocked,false_block,133
8c96471104ec3a0e127bbd36,RC-MASK-6,clean,screen-80,3,5,3,3,3,282,284,median_score_majority_class,marginal,overexposure,0.810929000377655,0.810929000377655,adversarial,blocked,false_block,152
5b0bc3ea48f3accd285d6efb,RC-MASK-7,clean,screen-80,1,5,3,3,3,274,283,median_score_majority_class,marginal,overexposure,0.6236884593963623,0.6236884593963623,adversarial,blocked,false_block,158
21dd603311b22f71fbe39c98,RC-MASK-7,clean,screen-80,2,5,3,3,3,266,272,median_score_majority_class,marginal,overexposure,0.4373641014099121,0.4373641014099121,clean,safe,correct,134
8fcac46686b30cacd7de01d1,RC-MASK-7,clean,screen-80,3,5,3,3,3,267,269,median_score_majority_class,marginal,overexposure,0.5067046284675598,0.5067046284675598,clean,safe,correct,132
a953908d2f18967525e9e1c5,RC-VERSION-4,clean,screen-80,1,5,3,3,3,283,292,median_score_majority_class,marginal,overexposure,0.8774259090423584,0.8774259090423584,adversarial,blocked,false_block,156
b57899cf857672e640a74105,RC-VERSION-4,clean,screen-80,2,5,3,3,3,289,290,median_score_majority_class,marginal,overexposure,0.8377231955528259,0.8377231955528259,adversarial,blocked,false_block,159
96dd844b1f073354498a5300,RC-VERSION-4,clean,screen-80,3,5,3,3,3,289,290,median_score_majority_class,marginal,overexposure,0.8840797543525696,0.8840797543525696,adversarial,blocked,false_block,150
