session_id,case_id,ground_truth,distance,repeat_index,frames_captured,frames_received,frames_at_least_256px,frames_analyzed,minimum_crop_side,maximum_crop_side,consensus,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,outcome,elapsed_ms
69f06351123669461a687da7,CVG-ADV-V10-M2-11,adversarial,screen-80,1,5,3,3,3,416,439,median_score_majority_class,usable,normal,0.9998668432235718,0.9998668432235718,adversarial,blocked,correct,800
956f1b2dc6445f57f4ad8a83,CVG-ADV-V10-M3-12,adversarial,screen-80,1,5,3,3,3,392,404,median_score_majority_class,usable,normal,0.9999228119850159,0.9999228119850159,adversarial,blocked,correct,883
0fe5d03dd1e336986442d751,CVG-ADV-V10-M4-13,adversarial,screen-80,1,5,3,3,3,367,371,median_score_majority_class,usable,normal,0.9999575614929199,0.9999575614929199,adversarial,blocked,correct,635
8e4b3e433a4d7dd3ad22c3d1,CVG-ADV-V10-M5-14,adversarial,screen-80,1,5,3,3,3,387,421,median_score_majority_class,usable,normal,0.9998728036880493,0.9998728036880493,adversarial,blocked,correct,600
0625b7ee249299f3fd781526,CVG-ADV-V10-M6-15,adversarial,screen-80,1,5,3,3,3,440,456,median_score_majority_class,usable,normal,0.9999710321426392,0.9999710321426392,adversarial,blocked,correct,622
694196f08794b8271fb1690e,CVG-ADV-V10-M7-16,adversarial,screen-80,1,5,3,3,3,432,442,median_score_majority_class,usable,normal,0.99994295835495,0.99994295835495,adversarial,blocked,correct,641
8b9a613ca6b3e3924885e45f,CVG-CLN-V03-M0-01,clean,screen-80,1,5,3,3,3,380,409,median_score_majority_class,usable,normal,0.0007060766220092773,0.0007060766220092773,clean,safe,correct,573
259bced72dbd204123ec0340,CVG-CLN-V03-M1-02,clean,screen-80,1,5,3,3,3,362,381,median_score_majority_class,usable,normal,0.0006823539733886719,0.0006823539733886719,clean,safe,correct,570
c63c14280c5707e2c9121ded,CVG-CLN-V03-M2-03,clean,screen-80,1,5,3,3,3,380,428,median_score_majority_class,usable,normal,0.0008955597877502441,0.0008955597877502441,clean,safe,correct,564
7314138ce40ce25725f9d614,CVG-CLN-V03-M3-04,clean,screen-80,1,5,3,3,3,445,462,median_score_majority_class,usable,normal,0.0006818771362304688,0.0006818771362304688,clean,safe,correct,463
e5883412d00b01ccee12a2bd,CVG-CLN-V03-M4-05,clean,screen-80,1,5,3,3,3,357,358,median_score_majority_class,usable,normal,0.002014756202697754,0.002014756202697754,clean,safe,correct,589
2f06e26ea3c86f03c9e7aaa9,CVG-CLN-V05-M0-09,clean,screen-80,1,5,3,3,3,480,497,median_score_majority_class,usable,normal,0.002054154872894287,0.002054154872894287,clean,safe,correct,451
98734168ff366e2a42525a29,CVG-CLN-V05-M1-10,clean,screen-80,1,5,3,3,3,412,421,median_score_majority_class,usable,normal,0.0015130043029785156,0.0015130043029785156,clean,safe,correct,574
205ddc290dd00bbe4288c76d,CVG-CLN-V05-M5-06,clean,screen-80,1,5,3,3,3,407,430,median_score_majority_class,usable,normal,0.0014368891716003418,0.0014368891716003418,clean,safe,correct,606
fb71e166eb19922faa349879,CVG-CLN-V05-M6-07,clean,screen-80,1,5,3,3,3,359,458,median_score_majority_class,usable,normal,0.001044154167175293,0.001044154167175293,clean,safe,correct,388
858b6bd8a20e0c17c70ead9b,CVG-CLN-V05-M7-08,clean,screen-80,1,5,3,3,3,387,416,median_score_majority_class,marginal,overexposure;normal,0.0008363723754882812,0.0008363723754882812,clean,safe,correct,428
94b527566fb3811f88fde695,CVG-CLN-V10-M2-11,clean,screen-80,1,5,3,3,3,403,494,median_score_majority_class,usable,normal,0.0016090869903564453,0.0016090869903564453,clean,safe,correct,509
58bf303f699607e35b47b6c5,CVG-CLN-V10-M3-12,clean,screen-80,1,5,3,3,3,422,441,median_score_majority_class,usable,normal,0.0019715428352355957,0.0019715428352355957,clean,safe,correct,575
edb4dc95d0d1b254d0a30fc8,CVG-CLN-V10-M4-13,clean,screen-80,1,5,3,3,3,345,393,median_score_majority_class,usable,normal,0.0011819005012512207,0.0011819005012512207,clean,safe,correct,671
143423ba91e3914d680cd1d8,CVG-CLN-V10-M5-14,clean,screen-80,1,5,3,3,3,395,478,median_score_majority_class,usable,normal,0.001909792423248291,0.001909792423248291,clean,safe,correct,648
b6c9a1f6c5bfb359ad4b8e16,CVG-CLN-V10-M6-15,clean,screen-80,1,5,3,3,3,387,429,median_score_majority_class,usable,normal,0.0009684562683105469,0.0009684562683105469,clean,safe,correct,540
1f1767b1d86490d8bdc37466,CVG-CLN-V10-M7-16,clean,screen-80,1,5,3,3,3,441,459,median_score_majority_class,usable,normal,0.001611471176147461,0.001611471176147461,clean,safe,correct,613
a7ee6d0172bb2395d9fea3f1,CVG-TMP-V03-M0-01,tampered,screen-80,1,5,3,3,3,379,427,median_score_majority_class,usable,normal,0.9979764223098755,0.9979764223098755,tampered,blocked,correct,683
80abb5f9651461eb316b11ac,CVG-TMP-V03-M1-02,tampered,screen-80,1,5,3,3,3,376,378,median_score_majority_class,marginal,overexposure;normal,0.9985209107398987,0.9985209107398987,tampered,blocked,correct,586
2013e7cc2ff520cd57894847,CVG-TMP-V03-M2-03,tampered,screen-80,1,5,3,3,3,354,394,median_score_majority_class,marginal,normal;overexposure,0.9974997043609619,0.9974997043609619,tampered,blocked,correct,849
dd607cc49a796fc761a22ebe,CVG-TMP-V03-M3-04,tampered,screen-80,1,5,3,3,3,545,603,median_score_majority_class,usable,normal,0.9985595345497131,0.9985595345497131,tampered,blocked,correct,1093
e9aa390014333111f7a85482,CVG-TMP-V03-M4-05,tampered,screen-80,1,5,3,3,3,506,529,median_score_majority_class,usable,normal,0.9920271039009094,0.9920271039009094,tampered,blocked,correct,880
066cdbf1ba952a19a81c7048,CVG-TMP-V05-M0-09,tampered,screen-80,1,5,3,3,3,519,550,median_score_majority_class,usable,normal,0.9997668266296387,0.9997668266296387,tampered,blocked,correct,887
99b7df19c75736a1da17c708,CVG-TMP-V05-M1-10,tampered,screen-80,1,5,3,3,3,525,532,median_score_majority_class,usable,normal,0.9994774460792542,0.9994774460792542,tampered,blocked,correct,957
ba91ea5c9a5a39cd470d66ef,CVG-TMP-V05-M5-06,tampered,screen-80,1,5,3,3,3,504,520,median_score_majority_class,usable,normal,0.9996035695075989,0.9996035695075989,tampered,blocked,correct,770
3526b15a96383ceb02a5eeda,CVG-TMP-V05-M6-07,tampered,screen-80,1,5,3,3,3,460,481,median_score_majority_class,usable,normal,0.9990608096122742,0.9990608096122742,tampered,blocked,correct,674
0c2ff27a6e2664274efbf908,CVG-TMP-V05-M7-08,tampered,screen-80,1,5,3,3,3,465,499,median_score_majority_class,usable,normal,0.999171793460846,0.999171793460846,tampered,blocked,correct,553
97bf47ef872bdc1a8b00678d,CVG-TMP-V10-M2-11,tampered,screen-80,1,5,3,3,3,448,456,median_score_majority_class,usable,normal,0.9995168447494507,0.9995168447494507,tampered,blocked,correct,754
d61a161b1da26ccc7ce1eb68,CVG-TMP-V10-M3-12,tampered,screen-80,1,5,3,3,3,422,432,median_score_majority_class,usable,normal,0.9987995028495789,0.9987995028495789,tampered,blocked,correct,698
9667bdd937c14e7736227104,CVG-TMP-V10-M4-13,tampered,screen-80,1,5,3,3,3,381,443,median_score_majority_class,usable,normal,0.9992324709892273,0.9992324709892273,tampered,blocked,correct,617
91f097c43a1653879256ce39,CVG-TMP-V10-M5-14,tampered,screen-80,1,5,3,3,3,551,570,median_score_majority_class,usable,normal,0.9991228580474854,0.9991228580474854,tampered,blocked,correct,549
e29b8d8007e5c7b4a4c51e57,CVG-TMP-V10-M6-15,tampered,screen-80,1,5,3,3,3,582,611,median_score_majority_class,usable,normal,0.999798595905304,0.999798595905304,tampered,blocked,correct,533
13b56edc85b9cfc049ca0894,CVG-TMP-V10-M7-16,tampered,screen-80,1,5,3,3,3,497,547,median_score_majority_class,usable,normal,0.9994189143180847,0.9994189143180847,tampered,blocked,correct,555
