session_id,case_id,ground_truth,distance,repeat_index,frame_count,usable_frame_count,decoded_frame_count,safe_frames,warning_frames,blocked_frames,clean_type_frames,nonclean_type_frames,current_first_verdict,majority_verdict,median_risk_verdict,median_risk_score,median_p_structural,p_structural_range,majority_detects_ground_truth
a80040afc82f6d03cd8b8c09,R7B-25-1381A8,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9970622658729553,0.003232896327972412,True
9497819f8357b437243aeec2,R7B-26-C08B18,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.024991333484649658,0.0939565896987915,True
569efa10a4557ff528261507,R7B-27-44E773,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9992164969444275,0.00041472911834716797,True
f3523a49813f151413eef6f2,R7B-28-387FB1,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9990676045417786,0.002286374568939209,True
3748ac615fc727a965d2a1e2,R7B-29-310490,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9986485242843628,0.004477977752685547,True
6778198c8b3c21fe8ef9be64,R7B-30-453F46,adversarial,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9933831691741943,0.022880136966705322,True
111e09ac324f5661c75ed35f,R7B-31-384631,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.012194156646728516,0.017649352550506592,True
c30a1d5fa48e6e349ceb8d8b,R7B-32-E60C7B,adversarial,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9950187802314758,0.005443274974822998,True
e749f7589862edc983894f54,R7B-33-FF6F1C,adversarial,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9926076531410217,0.006041526794433594,True
403e9ff69e000823516482e7,R7B-34-CE3DDF,clean,screen-80,1,5,5,0,0,5,0,5,0,warning,warning,safe,26.0,0.002832472324371338,0.005339920520782471,True
a745dab6400abf85cbc29267,R7B-35-008AC4,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.998069167137146,0.008787214756011963,True
34af78ca77a403bbccc50af8,R7B-36-440538,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.01644313335418701,0.026545703411102295,True
975f8941ec1fa3ea2fce4a42,R7B-37-BE5042,clean,screen-80,1,5,5,3,3,2,0,5,0,safe,safe,safe,1.0,0.027830898761749268,0.022404253482818604,True
b859b64960ccbd8580183faa,R7B-38-B5063F,tampered,screen-80,1,5,5,2,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9986876249313354,0.0012950897216796875,True
7eba29001a2db0d5c2a8eb7f,R7B-39-AEF82D,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9920868277549744,0.009488523006439209,True
57497950e38f391f2b2bef21,R7B-40-099955,clean,screen-80,1,5,5,0,0,5,0,5,0,warning,warning,safe,26.0,0.003267526626586914,0.0024569034576416016,True
af7658a27fd1e594ee30ce6b,R7B-41-5FA406,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.99784916639328,0.001532137393951416,True
b04720f1cd2dcc82f28e5115,R7B-42-245F1B,tampered,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9973577857017517,0.0014870166778564453,True
53fcd3e3c013d98c40fb14a3,R7B-43-EB242D,clean,screen-80,1,5,5,1,1,4,0,5,0,safe,warning,safe,26.0,0.01150602102279663,0.014144480228424072,True
5db62c0fe38bf2b48dccad11,R7B-44-7976D4,tampered,screen-80,1,5,5,4,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9982542991638184,0.0015541315078735352,True
00c58ca003f96c19656e0458,R7B-45-786666,clean,screen-80,1,5,5,5,5,0,0,5,0,safe,safe,safe,1.0,0.01912522315979004,0.01991194486618042,True
938dcc2eb252a2c139b7e0c5,R7B-46-D739A9,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9936984181404114,0.020070016384124756,True
060aae1073f51ffbb5b74f99,R7B-47-C889A0,tampered,screen-80,1,5,5,0,0,0,5,0,5,blocked,blocked,blocked,90.0,0.9991892576217651,0.0017260313034057617,True
46adaf90b15ef71d48b2e57b,R7B-48-574A6B,adversarial,screen-80,1,5,5,5,0,0,5,0,5,blocked,blocked,blocked,89.0,0.9926393628120422,0.011645615100860596,True
