session_id,case_id,ground_truth,distance,repeat_index,frames_captured,frames_received,frames_at_least_256px,frames_analyzed,minimum_crop_side,maximum_crop_side,consensus,quality_status,quality_conditions,p_structural_raw,p_structural_effective,structural_type,verdict,outcome,elapsed_ms
d8dc9f13c43a3ad144c2c5c4,PHY-ADV-X-12,adversarial,screen-80,1,5,5,5,5,596,688,median_score_majority_class,usable,normal,0.9999990463256836,0.9999990463256836,adversarial,blocked,correct,193
76d7c0b78b6ba9cbc05ffd95,PHY-ADV-X-13,adversarial,screen-80,1,5,5,5,5,476,499,median_score_majority_class,usable,normal,0.9999964237213135,0.9999964237213135,adversarial,blocked,correct,188
085ead1f139dd3b1773b9e6e,PHY-ADV-X-14,adversarial,screen-80,1,5,5,5,5,411,427,median_score_majority_class,usable,normal,0.9998849630355835,0.9998849630355835,adversarial,blocked,correct,201
bc63c5fabefce163620c1104,PHY-ADV-X-15,adversarial,screen-80,1,5,5,5,5,551,568,median_score_majority_class,usable,normal,0.9999850392341614,0.9999850392341614,adversarial,blocked,correct,194
75f420838068f474e1947521,PHY-ADV-X-16,adversarial,screen-80,1,5,5,5,5,543,572,median_score_majority_class,usable,normal,0.9999943971633911,0.9999943971633911,adversarial,blocked,correct,190
43f6e863cd9d3801f66ede2d,PHY-CLN-01,clean,screen-80,1,5,5,5,5,419,476,median_score_majority_class,marginal,overexposure;blur,0.09403038024902344,0.09403038024902344,clean,safe,correct,202
1990f35b1c313501d6f0d0c6,PHY-CLN-02,clean,screen-80,1,5,5,5,5,522,575,median_score_majority_class,marginal,normal;overexposure;blur,0.00385969877243042,0.00385969877243042,clean,safe,correct,195
3c1676116c09073a63451262,PHY-CLN-03,clean,screen-80,1,5,5,5,5,428,469,median_score_majority_class,marginal,normal;overexposure;blur,0.002493917942047119,0.002493917942047119,clean,safe,correct,181
3b5b75bd6b55beb174ced998,PHY-CLN-04,clean,screen-80,1,5,5,5,5,435,459,median_score_majority_class,marginal,normal;overexposure;blur,0.0014564990997314453,0.0014564990997314453,clean,safe,correct,180
0272c99e4dbcc0038fb85ffb,PHY-CLN-05,clean,screen-80,1,5,5,5,5,432,469,median_score_majority_class,marginal,overexposure;blur,0.008256852626800537,0.008256852626800537,clean,safe,correct,199
4e3c2d2baad67634688eaa12,PHY-CLN-06,clean,screen-80,1,5,5,5,5,453,481,median_score_majority_class,usable,normal,0.0010949373245239258,0.0010949373245239258,clean,safe,correct,178
640d072c631a01dd6f23a157,PHY-CLN-07,clean,screen-80,1,5,5,5,5,466,491,median_score_majority_class,marginal,overexposure,0.0017368197441101074,0.0017368197441101074,clean,safe,correct,196
094828b66a9b3b9db206d98a,PHY-CLN-08,clean,screen-80,1,5,5,5,5,509,519,median_score_majority_class,usable,normal,0.0031352639198303223,0.0031352639198303223,clean,safe,correct,184
b40fbb2ae363a781e4097877,PHY-CLN-09,clean,screen-80,1,5,5,5,5,478,497,median_score_majority_class,usable,normal,0.001877129077911377,0.001877129077911377,clean,safe,correct,181
7185df577a76aac68c76fdc4,PHY-CLN-10,clean,screen-80,1,5,5,5,5,525,528,median_score_majority_class,usable,normal,0.0013933777809143066,0.0013933777809143066,clean,safe,correct,182
606e11c274a2f516804676c9,PHY-CLN-11,clean,screen-80,1,5,5,5,5,543,548,median_score_majority_class,usable,normal,0.0018975138664245605,0.0018975138664245605,clean,safe,correct,185
afb780dcf29197132c81f3f9,PHY-CLN-12,clean,screen-80,1,5,5,5,5,495,509,median_score_majority_class,marginal,overexposure;normal,0.0033097267150878906,0.0033097267150878906,clean,safe,correct,196
fac83d709ef994fb906bcf82,PHY-CLN-13,clean,screen-80,1,5,5,5,5,493,500,median_score_majority_class,usable,normal,0.001429438591003418,0.001429438591003418,clean,safe,correct,184
5ef255664c07b2b50c021d2b,PHY-CLN-14,clean,screen-80,1,5,5,5,5,461,502,median_score_majority_class,usable,normal,0.0031790733337402344,0.0031790733337402344,clean,safe,correct,180
fcde7d3af6dc84b44aa99b68,PHY-CLN-15,clean,screen-80,1,5,5,5,5,502,513,median_score_majority_class,usable,normal,0.0021523237228393555,0.0021523237228393555,clean,safe,correct,180
fed385cfbbca536bdcb7709c,PHY-CLN-16,clean,screen-80,1,5,5,5,5,515,549,median_score_majority_class,usable,normal,0.002798318862915039,0.002798318862915039,clean,safe,correct,184
